no,username,handle,created_date,tweet_text,likes
3278,Mohit Gahlot (ï,@_MohitGahlot_,2024-02-28T05:30:52.000Z,"Farmers are not terrorists, but those pulling the trigger on unarmed buzarg citizens are. God save our farmers. #farmersprotest2024",188
3279,Mohit Gahlot (ï,@_MohitGahlot_,2024-02-23T12:53:04.000Z,Lathicharge on peaceful farmers panchaayat in Hisar's Khedi Chopat. @police_haryana also fired tear gas shells and detained many farmers. Farm leader Suresh koth taken away by police. Remain unclear if he was arrested or detained. Dictatorship in Haryana #FarmersProtest2024,159
3280,Punjab Ki Baat,@punjabkibaat,2024-02-28T04:12:13.000Z,A new Protest in Favour of #FarmersProtest2024 highlighting the Brutality of Police Forces at Shambhu Border.,8
3281,unknown_3281,@gL0cK__45,2024-02-25T03:36:04.000Z,The world's largest farmer Protest is still going on. #FarmersProtest2024 #farmersprotests2024,441
3282,Savera Kaur,@SavySidhu13,2024-02-26T04:36:31.000Z,No legacy is so rich as honesty. #FarmersProtest2024 #JusticeForSidhuMooseWala,119
3283,unknown_3283,@gL0cK__45,2024-02-21T11:44:48.000Z,20 MONTHS DAY 633 & COUNTING...!! JUSTICE FOR SHUBHDEEP SINGH SIDHU!! @BhagwantMann @AAPPunjab #FarmersProtest2024 #JusticeForSidhuMooseWala,21
3284,Dhillon,@Davinder_777,2024-02-21T08:05:39.000Z,Blaupunkt BH31 Bluetooth Wireless Over Ear Headphones Deal price: Rs 1399 MRP: Rs 2999 Shop here: https://amzn.to/3TeVY8Q?twclid=2-5z59xqah8v8f2n2574g1j2r0h #Ad,20
3285,Villager Singh,@Villagerz_Singh,2024-02-28T22:58:31.000Z,"We Sikhs respect every religion, those who posted wrong videos to spoil the character of Sikhs will not watch this video today. A Sikh never insults anyone's religion. Our opposition is to the Indian government, not to any religion. #FarmersProtest #FarmersProtest2024 #Punjab",814
3286,HarshVivek Singh,@HVSBanwait,2024-02-28T17:39:05.000Z,Why don't they identify who shot at farmer Shubhkaran Singh in the head? #FarmersProtest2024,10
3287,Gurpreet Kaur,@IGKaurP,2024-02-25T03:36:04.000Z,The world's largest farmer Protest is still going on. #FarmersProtest2024 #farmersprotests2024,441
3288,Punjab Ki Baat,@punjabkibaat,2024-02-25T03:36:04.000Z,The world's largest farmer Protest is still going on. #FarmersProtest2024 #farmersprotests2024,441
3289,Dhillon,@Davinder_777,2024-02-20T10:20:35.000Z,Reach an international audience through our open access publication model. We have calls for papers in your subject area.,67
3290,Gurpreet Kaur,@IGKaurP,2024-02-21T11:44:48.000Z,20 MONTHS DAY 633 & COUNTING...!! JUSTICE FOR SHUBHDEEP SINGH SIDHU!! @BhagwantMann @AAPPunjab #FarmersProtest2024 #JusticeForSidhuMooseWala,21
3291,Harwinder Singh Grewal,@Harwind41696415,2024-02-28T05:30:52.000Z,"Farmers are not terrorists, but those pulling the trigger on unarmed buzarg citizens are. God save our farmers. #farmersprotest2024",188
3292,Farmers_Protest 2.0,@FarmersProtest_,2024-02-23T12:53:04.000Z,Lathicharge on peaceful farmers panchaayat in Hisar's Khedi Chopat. @police_haryana also fired tear gas shells and detained many farmers. Farm leader Suresh koth taken away by police. Remain unclear if he was arrested or detained. Dictatorship in Haryana #FarmersProtest2024,159
3293,Offers & Deals By India Desire,@IndiaDesire,2024-02-28T16:03:52.000Z,How many of you on x supporting #FarmersProtest2024 are facing criticism by families friends and acquaintances. I bet you the nano particles rule the world . Keep the resolve . Keep supporting . Sharing pic of Baba ji who was on my dp last protest - his unwavering support with,261
3294,Mohit Gahlot (ï,@_MohitGahlot_,2024-03-01T02:20:58.000Z,"AAP Haryana Leaders accounts are being watched & restricted for supporting Farmers...!! Coward Khattar & Modi are fearing defeat at the hands of farmers. They can't stopped from voting against them, or have they 'fixed' that problem as well...!? #FarmersProtest2024",36
3295,RANA SANGHA - RoughSeaSailor.,@Sangha2Bs,2024-02-28T04:12:13.000Z,A new Protest in Favour of #FarmersProtest2024 highlighting the Brutality of Police Forces at Shambhu Border.,8
3296,unknown_3296,@JassNotorious,2024-02-28T04:12:13.000Z,A new Protest in Favour of #FarmersProtest2024 highlighting the Brutality of Police Forces at Shambhu Border.,8
3297,Mohit Gahlot (ï,@_MohitGahlot_,2024-02-28T16:03:52.000Z,How many of you on x supporting #FarmersProtest2024 are facing criticism by families friends and acquaintances. I bet you the nano particles rule the world . Keep the resolve . Keep supporting . Sharing pic of Baba ji who was on my dp last protest - his unwavering support with,261
3298,Anu,@Anu_Arya007,2024-02-23T01:57:33.000Z,"Farmers are still on Panjabs jurisdiction, @police_haryana entered Panjab to vandalise tractors, ABDUCT and attac",66
3299,HarshVivek Singh,@HVSBanwait,2024-02-21T22:54:05.000Z,Its a good decision by the farmer leaders to take a 2 day halt in the #FarmersProtest2024. I still believe that all factions of the,396
3300,unknown_3300,@nohgakukyokai,2024-02-23T12:53:04.000Z,Lathicharge on peaceful farmers panchaayat in Hisar's Khedi Chopat. @police_haryana also fired tear gas shells and detained many farmers. Farm leader Suresh koth taken away by police. Remain unclear if he was arrested or detained. Dictatorship in Haryana #FarmersProtest2024,159
3301,moosa jatt,@kaur672447642,2024-02-21T22:54:05.000Z,Its a good decision by the farmer leaders to take a 2 day halt in the #FarmersProtest2024. I still believe that all factions of the,396
3302,Sunny,@southpark_singh,2024-02-28T22:58:31.000Z,"We Sikhs respect every religion, those who posted wrong videos to spoil the character of Sikhs will not watch this video today. A Sikh never insults anyone's religion. Our opposition is to the Indian government, not to any religion. #FarmersProtest #FarmersProtest2024 #Punjab",814
3303,Savera Kaur,@SavySidhu13,2024-02-28T22:58:31.000Z,"We Sikhs respect every religion, those who posted wrong videos to spoil the character of Sikhs will not watch this video today. A Sikh never insults anyone's religion. Our opposition is to the Indian government, not to any religion. #FarmersProtest #FarmersProtest2024 #Punjab",814
3304,Sandeep Singh Dhaliwal,@SandeepDhaliw,2024-02-28T17:39:05.000Z,Why don't they identify who shot at farmer Shubhkaran Singh in the head? #FarmersProtest2024,10
3305,Offers & Deals By India Desire,@IndiaDesire,2024-02-25T03:40:18.000Z,"Farmer leaders claimed Govt have planted their people inside the #FarmersProtest to target farmer leaders and to provoke farmers to take wrong steps/get violent, so protest could be removed. @BJP4India along with @AAPPunjab planning to kill farmers dissent. #FarmersProtest2024",144
3306,Jatinder Kaur Tur,@jatinder_tur,2024-02-28T18:03:55.000Z,Big Breaking: Farmers pressure worked and an FIR under section 302 and 114 has been registered by Punjab police into the killing of 21-year young farmer Shaheed ShubhKaran Singh. FYI: Shubhkaran was SHOT DEAD by @police_haryana on Feb 21st at khanauri. #FarmersProtest2024,144
3307,Indian Troll Lover,@trollove1,2024-02-21T11:44:48.000Z,20 MONTHS DAY 633 & COUNTING...!! JUSTICE FOR SHUBHDEEP SINGH SIDHU!! @BhagwantMann @AAPPunjab #FarmersProtest2024 #JusticeForSidhuMooseWala,21
3308,Mohit Gahlot (ï,@_MohitGahlot_,2024-02-21T08:05:39.000Z,Blaupunkt BH31 Bluetooth Wireless Over Ear Headphones Deal price: Rs 1399 MRP: Rs 2999 Shop here: https://amzn.to/3TeVY8Q?twclid=2-5z59xqah8v8f2n2574g1j2r0h #Ad,20
3309,chandan jha,@chandan_jha_11,2024-02-29T06:20:25.000Z,"Farmer factions divided over how to deal with Centre, credit claims #FarmersProtest2024 #KisanAndolan #KisanMajdoorEktaZindabaad @kisanektamorcha",3
3310,Zee News,@ZeeNews,2024-02-23T14:05:35.000Z,Protest karne ki fundamental right ko logo se china ja raha hei. Is India going to be under Dictatorshipï,2
3311,BKU Krantikari Punjab,@bkukrantikari,2024-03-01T05:26:28.000Z,#BreakingNews,2
3312,Dr Shad Katuu,@skatuu,2024-02-22T12:38:25.000Z,The 50CAL Speaker 320Watts up to 78hr battery 340ft Bluetooth range Guitar input USB C+A charge ports to charge your devices in the wild 100+ reviews scoring ï,367
3313,Republic Bharat - ï¿,@Republic_Bharat,2024-02-23T14:05:35.000Z,Protest karne ki fundamental right ko logo se china ja raha hei. Is India going to be under Dictatorshipï,2
3314,Zee News,@ZeeNews,2024-02-24T04:44:00.000Z,23 Feb 2024 Breaking News ï,1
3315,Journalist Rajeev Rathi,@RajivRathi999,2024-02-24T20:19:36.000Z,Because of lapses by the government industry owners facing heavy losses due to farmers protest: @ashokbuwaniwala #Haryana #KisanAndolan,12
3316,King Porus,@Maharajaporus,2024-02-29T06:20:25.000Z,"Farmer factions divided over how to deal with Centre, credit claims #FarmersProtest2024 #KisanAndolan #KisanMajdoorEktaZindabaad @kisanektamorcha",3
3317,YesPunjab.com (For Punjabi follow @BawaHs),YesPunjab.com (For Punjabi follow @BawaHs),2024-02-29T06:07:26.000Z,Kisan Congress takes out rally in Hyderabad in support of agitating farmers #Hyderabad #KisanCongress #Rally #MSP #FarmersProtest2024 #KisanAndolan #KisanCongressCell #YesPunjab https://yespunjab.com/?p=935793 .,
3318,PLANET BULLETIN,@planet_bulletin,2024-02-22T12:38:25.000Z,The 50CAL Speaker 320Watts up to 78hr battery 340ft Bluetooth range Guitar input USB C+A charge ports to charge your devices in the wild 100+ reviews scoring ï,367
3319,YesPunjab.com (For Punjabi follow @BawaHs),YesPunjab.com (For Punjabi follow @BawaHs),2024-02-23T12:09:05.000Z,Press conference 23.02.24 #FarmerProtest #FarmerProtest2024 #khabarilaltv #viral #trolls #trending #NaxalFreeBharat #ReExam_RO_ARO #ABPIdeasOfIndia #KisanAndolan,4
3320,TheNewsMinute,@thenewsminute,2024-02-24T12:32:22.000Z,Drones meant for international borders with Pakistan & Bangladesh used to drop tear gas shells on farmers. Watch Let Me Explain with @poojaprasanna4 on #FarmersProtest2024 #Farmersprotest #MSP #AgriculturalReforms #Modi #KisanAndolan #TheNewsMinute #BJP #PoojaPrasanna,8
3321,Khabari Lal Tv,@khabarilaltv,2024-02-23T12:09:05.000Z,Press conference 23.02.24 #FarmerProtest #FarmerProtest2024 #khabarilaltv #viral #trolls #trending #NaxalFreeBharat #ReExam_RO_ARO #ABPIdeasOfIndia #KisanAndolan,4
3322,Ruchi Adarsh katiyar,@RuchiAdarsh,2024-03-01T05:26:28.000Z,#BreakingNews,2
3323,Goudrusarkar -,@Gs_0107,2024-02-24T04:33:29.000Z,This is what thes so-called farmers are actually demanding #Khalistanis #Khalistan #FarmerProtestInDelhi #FarmerProtest2024 #KisanAndolan #KisanAndolan2024,1
3324,ABP News,@ABPNews,2024-03-01T05:26:28.000Z,#BreakingNews,2
3325,angel,@angeltupul,2024-02-23T14:01:22.000Z,The very truth of #KisanAndolan .......,
3326,Iconicspeaker,@Iconicspeakerss,2024-02-23T12:09:05.000Z,Press conference 23.02.24 #FarmerProtest #FarmerProtest2024 #khabarilaltv #viral #trolls #trending #NaxalFreeBharat #ReExam_RO_ARO #ABPIdeasOfIndia #KisanAndolan,4
3327,India TV,@indiatvnews,2024-02-23T14:05:35.000Z,Protest karne ki fundamental right ko logo se china ja raha hei. Is India going to be under Dictatorshipï,2
3328,Vishï,@VishlMhr1,2024-02-23T11:08:39.000Z,FACTS #FarmerProtestInDelhi #DhruvRathee #FarmerLivesMatter #KisanAndolan,10
3329,UP Tak,@UPTakOfficial,2024-02-29T06:20:25.000Z,"Farmer factions divided over how to deal with Centre, credit claims #FarmersProtest2024 #KisanAndolan #KisanMajdoorEktaZindabaad @kisanektamorcha",3
3330,sukhjinder singh Maan,@sukhjin93912836,2024-02-24T04:33:29.000Z,This is what thes so-called farmers are actually demanding #Khalistanis #Khalistan #FarmerProtestInDelhi #FarmerProtest2024 #KisanAndolan #KisanAndolan2024,1
3331,Zee News,@ZeeNews,2024-02-23T14:01:22.000Z,The very truth of #KisanAndolan .......,
3332,JOY,@RobidasJoydeep,2024-02-23T14:05:35.000Z,Protest karne ki fundamental right ko logo se china ja raha hei. Is India going to be under Dictatorshipï,2
3333,Zee News,@ZeeNews,2024-02-23T12:09:05.000Z,Press conference 23.02.24 #FarmerProtest #FarmerProtest2024 #khabarilaltv #viral #trolls #trending #NaxalFreeBharat #ReExam_RO_ARO #ABPIdeasOfIndia #KisanAndolan,4
3334,Republic Bharat - ï¿,@Republic_Bharat,2024-02-24T04:44:00.000Z,23 Feb 2024 Breaking News ï,1
3335,Humanity,@Humanity4evr,2024-02-24T12:32:22.000Z,Drones meant for international borders with Pakistan & Bangladesh used to drop tear gas shells on farmers. Watch Let Me Explain with @poojaprasanna4 on #FarmersProtest2024 #Farmersprotest #MSP #AgriculturalReforms #Modi #KisanAndolan #TheNewsMinute #BJP #PoojaPrasanna,8
3336,desamaideshr,@desamaideshr,2024-02-28T16:10:02.000Z,MURDER OF DEMOCRACY... #planetbulletin #bjp #RSS #democracy #chandigarhmayorelection #farmerprotest #himachalpolitics #rajyasabhaelection #rajyasabhaelection2024 #kisanandolan #loksabhaelection2024,
3337,Rastriya Janudhyog Vyapar Sangthan Haryana,@VyaparHaryana,2024-02-24T20:19:36.000Z,Because of lapses by the government industry owners facing heavy losses due to farmers protest: @ashokbuwaniwala #Haryana #KisanAndolan,12
3338,India TV,@indiatvnews,2024-02-29T06:07:26.000Z,Kisan Congress takes out rally in Hyderabad in support of agitating farmers #Hyderabad #KisanCongress #Rally #MSP #FarmersProtest2024 #KisanAndolan #KisanCongressCell #YesPunjab https://yespunjab.com/?p=935793 .,
3339,Jantantra Tv,@JantantraTv,2024-03-01T05:26:28.000Z,#BreakingNews,2
3340,Paltu Paltan,@PaltuPaltann,2024-02-29T06:07:26.000Z,Kisan Congress takes out rally in Hyderabad in support of agitating farmers #Hyderabad #KisanCongress #Rally #MSP #FarmersProtest2024 #KisanAndolan #KisanCongressCell #YesPunjab https://yespunjab.com/?p=935793 .,
3341,Sach Kahoon,@Sachkahoon,2024-02-26T10:49:35.000Z,Why real farmers of Haryana are facing losses because of Fake andolanjeevis #haryana #bahadurgarh #punjab #haryanvi #kisanandolan #kisanektazindabaad #farmersprotest,
3342,Dr Shad Katuu,@skatuu,2024-02-28T16:10:02.000Z,MURDER OF DEMOCRACY... #planetbulletin #bjp #RSS #democracy #chandigarhmayorelection #farmerprotest #himachalpolitics #rajyasabhaelection #rajyasabhaelection2024 #kisanandolan #loksabhaelection2024,
3343,karamprakash,@karamprakash6,2024-02-24T20:19:36.000Z,Because of lapses by the government industry owners facing heavy losses due to farmers protest: @ashokbuwaniwala #Haryana #KisanAndolan,12
3344,Aditya Singh,@THANKSGOD_11,2024-02-24T20:19:36.000Z,Because of lapses by the government industry owners facing heavy losses due to farmers protest: @ashokbuwaniwala #Haryana #KisanAndolan,12
3345,Shivam_sirohi,@KindJat73904,2024-02-22T12:38:25.000Z,The 50CAL Speaker 320Watts up to 78hr battery 340ft Bluetooth range Guitar input USB C+A charge ports to charge your devices in the wild 100+ reviews scoring ï,367
3346,Iconicspeaker,@Iconicspeakerss,2024-02-29T06:07:26.000Z,Kisan Congress takes out rally in Hyderabad in support of agitating farmers #Hyderabad #KisanCongress #Rally #MSP #FarmersProtest2024 #KisanAndolan #KisanCongressCell #YesPunjab https://yespunjab.com/?p=935793 .,
3347,New India Junction,@nijunction,2024-02-23T11:08:39.000Z,FACTS #FarmerProtestInDelhi #DhruvRathee #FarmerLivesMatter #KisanAndolan,10
3348,AajTak,@aajtak,2024-02-24T12:32:22.000Z,Drones meant for international borders with Pakistan & Bangladesh used to drop tear gas shells on farmers. Watch Let Me Explain with @poojaprasanna4 on #FarmersProtest2024 #Farmersprotest #MSP #AgriculturalReforms #Modi #KisanAndolan #TheNewsMinute #BJP #PoojaPrasanna,8
3349,Rajeev Saini | MOD $MON,@Rajeevsaini111,2024-02-24T12:32:22.000Z,Drones meant for international borders with Pakistan & Bangladesh used to drop tear gas shells on farmers. Watch Let Me Explain with @poojaprasanna4 on #FarmersProtest2024 #Farmersprotest #MSP #AgriculturalReforms #Modi #KisanAndolan #TheNewsMinute #BJP #PoojaPrasanna,8
3350,BJPMM4Delhi,@BJPMM4Delhi,2024-02-23T11:08:39.000Z,FACTS #FarmerProtestInDelhi #DhruvRathee #FarmerLivesMatter #KisanAndolan,10
3351,Quest Global,@Quest_Global,2024-02-23T14:05:35.000Z,Protest karne ki fundamental right ko logo se china ja raha hei. Is India going to be under Dictatorshipï,2
3352,PLANET BULLETIN,@planet_bulletin,2024-02-28T16:10:02.000Z,MURDER OF DEMOCRACY... #planetbulletin #bjp #RSS #democracy #chandigarhmayorelection #farmerprotest #himachalpolitics #rajyasabhaelection #rajyasabhaelection2024 #kisanandolan #loksabhaelection2024,
3353,Kamal Nandan,@SSunilkumarm15,2024-02-23T12:09:05.000Z,Press conference 23.02.24 #FarmerProtest #FarmerProtest2024 #khabarilaltv #viral #trolls #trending #NaxalFreeBharat #ReExam_RO_ARO #ABPIdeasOfIndia #KisanAndolan,4
3354,unknown_3354,@bhukamp0,2024-02-23T11:08:39.000Z,FACTS #FarmerProtestInDelhi #DhruvRathee #FarmerLivesMatter #KisanAndolan,10
3355,Rishi Ajnoti,@RishiAjnoti,2024-02-24T12:32:22.000Z,Drones meant for international borders with Pakistan & Bangladesh used to drop tear gas shells on farmers. Watch Let Me Explain with @poojaprasanna4 on #FarmersProtest2024 #Farmersprotest #MSP #AgriculturalReforms #Modi #KisanAndolan #TheNewsMinute #BJP #PoojaPrasanna,8
3356,India TV,@indiatvnews,2024-02-26T10:49:35.000Z,Why real farmers of Haryana are facing losses because of Fake andolanjeevis #haryana #bahadurgarh #punjab #haryanvi #kisanandolan #kisanektazindabaad #farmersprotest,
3357,India TV Hindi,@IndiaTVHindi,2024-02-28T16:10:02.000Z,MURDER OF DEMOCRACY... #planetbulletin #bjp #RSS #democracy #chandigarhmayorelection #farmerprotest #himachalpolitics #rajyasabhaelection #rajyasabhaelection2024 #kisanandolan #loksabhaelection2024,
3358,THE I KHAN,@THEIKHAN1,2024-02-24T04:33:29.000Z,This is what thes so-called farmers are actually demanding #Khalistanis #Khalistan #FarmerProtestInDelhi #FarmerProtest2024 #KisanAndolan #KisanAndolan2024,1
3359,desamaideshr,@desamaideshr,2024-02-26T10:49:35.000Z,Why real farmers of Haryana are facing losses because of Fake andolanjeevis #haryana #bahadurgarh #punjab #haryanvi #kisanandolan #kisanektazindabaad #farmersprotest,
